BEAT,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MVTHEFT,MURDMANS,DISCONDUCT,PROST,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1V,P1P
274,1997,12,1,2,3,11,3,0,29,14,0,12,0,0,1,3,0,2,33,2,47
274,1998,1,3,1,6,10,1,0,26,9,0,21,0,1,4,3,1,2,38,8,45
274,1998,2,0,0,5,11,4,0,13,5,0,18,2,0,6,3,0,0,36,6,29
274,1998,3,1,0,5,9,5,0,26,12,0,18,1,0,5,8,0,3,43,6,48
274,1998,4,0,1,9,12,10,0,27,7,0,12,1,0,3,5,0,4,44,3,46
274,1998,5,3,0,9,19,8,0,37,8,0,19,0,1,1,4,0,0,50,5,55
274,1998,6,1,1,7,10,10,0,28,4,1,14,0,0,1,4,1,2,41,3,40
274,1998,7,1,1,6,12,9,0,24,5,0,16,0,1,5,7,2,1,46,7,40
274,1998,8,3,0,6,19,12,0,30,7,0,15,0,1,4,6,2,1,53,8,47
274,1998,9,1,0,12,7,11,0,16,9,0,17,4,1,2,3,0,1,39,4,39
274,1998,10,0,0,7,16,8,0,32,4,0,12,2,0,1,2,4,0,38,1,44
274,1998,11,1,0,6,18,7,0,21,4,0,11,0,0,1,6,2,1,43,2,32
274,1998,12,1,2,9,8,4,0,16,3,0,9,1,1,1,3,0,0,26,3,29
274,1999,1,2,0,9,7,4,0,19,3,0,14,0,0,1,3,0,1,29,3,32
274,1999,2,1,1,2,8,1,0,21,5,0,9,0,0,2,0,1,2,21,3,30
274,1999,3,0,0,1,10,5,0,24,5,0,8,0,0,3,6,2,0,29,3,33
274,1999,4,0,1,3,14,2,0,18,12,0,11,0,0,2,5,0,2,35,2,35
274,1999,5,5,1,7,8,6,0,30,5,0,21,1,1,4,6,1,2,44,10,46
274,1999,6,2,0,9,8,6,0,30,5,0,20,0,0,1,6,0,1,41,3,45
274,1999,7,1,0,6,19,3,0,16,3,0,13,0,1,1,3,2,0,38,3,26
274,1999,8,2,1,5,7,2,0,18,5,0,16,0,0,1,3,1,0,29,3,29
274,1999,9,0,0,5,7,6,0,27,11,0,12,1,0,4,3,1,2,30,4,47
274,1999,10,1,0,10,16,8,0,27,7,0,14,0,0,2,2,0,3,43,3,46
274,1999,11,1,3,12,6,2,0,25,7,0,17,4,0,1,4,1,1,33,2,45
274,1999,12,3,0,13,9,3,0,32,4,0,17,0,0,3,5,0,1,35,6,52
274,2000,1,0,0,10,4,10,0,20,6,0,12,0,0,0,2,1,0,28,0,36
274,2000,2,1,0,3,4,5,0,14,7,0,11,0,2,2,5,0,1,26,5,26
274,2000,3,0,0,0,8,6,0,27,3,0,17,0,2,0,6,1,2,39,2,30
274,2000,4,2,0,6,15,6,0,27,3,0,13,0,0,2,1,0,2,37,4,38
274,2000,5,2,0,3,18,6,0,28,4,1,10,0,0,2,4,2,1,39,5,37
274,2000,6,2,1,5,12,5,0,22,4,0,14,2,0,1,3,0,1,36,3,32
274,2000,7,2,3,7,16,6,0,51,4,0,14,0,0,0,2,0,0,41,2,62
274,2000,8,0,0,9,9,4,0,24,7,0,15,0,0,1,7,0,2,37,1,41
274,2000,9,1,1,6,9,7,0,19,4,0,22,0,0,4,5,0,2,46,5,33
274,2000,10,0,1,7,7,3,0,24,2,0,12,0,0,2,1,0,1,25,2,35
274,2000,11,2,0,3,17,8,0,15,2,0,11,0,0,1,4,1,5,45,3,21
274,2000,12,0,0,4,8,0,0,21,3,0,10,0,0,2,1,0,1,20,2,30
274,2001,1,0,0,2,8,3,0,26,1,0,13,0,0,3,3,0,3,30,3,32
274,2001,2,2,0,6,15,4,0,25,2,0,8,0,0,4,3,0,0,30,6,37
274,2001,3,3,2,3,2,3,0,24,4,0,17,1,0,0,5,0,1,30,3,31
274,2001,4,1,0,5,9,6,0,24,3,0,8,0,0,0,3,0,0,26,1,32
274,2001,5,1,1,6,5,2,0,32,3,0,15,2,0,1,6,0,1,30,2,42
274,2001,6,1,0,8,11,1,0,18,0,0,10,0,0,0,1,1,0,23,1,26
274,2001,7,1,1,6,15,7,0,28,3,0,18,1,0,2,3,1,1,45,3,39
274,2001,8,1,0,7,20,4,0,29,2,0,17,1,2,1,3,1,3,47,4,39
274,2001,9,0,0,7,10,6,0,24,2,0,18,0,0,0,1,0,0,35,0,33
274,2001,10,0,2,5,10,1,0,25,1,0,12,0,0,5,3,0,0,28,5,36
274,2001,11,0,1,5,6,1,0,21,0,0,17,0,0,2,5,1,0,30,2,28
274,2001,12,2,0,5,13,2,0,27,1,0,11,0,1,2,2,0,2,30,5,35
276,1991,1,1,0,2,6,0,0,26,4,0,12,0,0,1,1,0,0,19,2,33
276,1991,2,0,0,5,13,0,0,26,3,0,18,0,0,3,4,0,0,35,3,37
276,1991,3,1,1,8,11,0,0,21,6,1,15,0,0,2,5,0,1,33,4,37
276,1991,4,2,0,4,15,0,0,28,5,0,12,0,0,0,7,2,0,34,2,37
276,1991,5,0,0,11,15,0,0,26,9,0,16,0,0,0,7,2,1,39,0,46
276,1991,6,1,0,6,19,0,0,30,7,0,8,0,0,0,4,0,1,32,1,43
276,1991,7,1,0,11,15,1,0,31,4,0,11,0,0,0,5,0,1,33,1,46
276,1991,8,0,0,7,12,0,0,29,1,0,5,0,0,3,7,0,0,24,3,40
276,1991,9,0,0,15,6,0,0,28,8,0,12,0,1,5,4,2,0,22,6,56
276,1991,10,0,0,10,17,1,0,30,10,0,15,0,0,2,6,3,0,39,2,52
276,1991,11,1,0,17,24,1,0,26,9,1,13,0,0,3,4,0,0,42,5,55
276,1991,12,1,2,13,5,0,0,18,4,0,11,0,0,1,6,1,1,25,2,36
276,1992,1,1,2,12,10,0,0,24,12,0,10,0,0,1,5,0,2,29,2,49
276,1992,2,1,0,5,11,2,0,15,9,0,8,0,0,0,2,1,0,23,1,29
276,1992,3,0,1,3,15,2,0,14,3,0,16,0,1,0,5,1,1,40,1,20
276,1992,4,0,0,12,29,0,0,26,6,0,12,0,0,0,6,1,0,47,0,44
276,1992,5,0,4,15,14,1,0,24,9,0,13,1,2,3,4,1,0,36,5,51
276,1992,6,0,0,19,31,0,0,28,12,0,13,0,0,1,12,0,0,56,1,60
276,1992,7,0,0,19,16,0,0,29,7,0,11,1,0,0,5,2,0,32,0,55
276,1992,8,1,0,12,18,0,0,25,6,0,12,0,0,1,3,1,0,33,2,44
276,1992,9,1,0,9,12,0,0,19,6,0,12,1,1,2,6,0,0,30,4,36
276,1992,10,0,0,13,25,1,0,18,10,0,11,0,0,1,8,2,0,45,1,42
276,1992,11,1,0,15,17,0,0,20,9,0,14,0,2,2,3,0,2,36,5,46
276,1992,12,0,0,18,8,1,0,24,7,0,10,1,0,5,4,1,3,26,5,54
276,1993,1,1,0,15,21,0,0,19,12,0,7,0,0,4,5,2,0,33,5,50
276,1993,2,0,1,12,7,0,0,21,9,0,5,0,0,1,2,0,1,16,1,43
276,1993,3,1,1,3,11,0,0,17,7,0,6,1,0,0,12,2,1,31,1,27
276,1993,4,0,0,22,9,0,0,21,9,0,14,1,0,0,6,1,2,31,0,52
276,1993,5,0,0,12,16,1,0,34,9,0,12,1,0,1,5,2,1,35,1,56
276,1993,6,3,1,12,8,0,0,20,1,0,8,0,0,0,3,3,1,21,3,33
276,1993,7,0,0,13,7,0,0,30,8,0,13,0,0,1,4,3,2,26,1,52
276,1993,8,1,0,17,16,0,0,30,5,0,9,0,0,2,6,3,0,31,3,54
276,1993,9,1,1,15,12,1,0,28,4,1,17,0,0,4,6,1,2,39,6,51
276,1993,10,1,3,9,16,0,0,15,4,0,13,1,0,4,9,0,4,45,5,32
276,1993,11,0,1,10,11,1,0,18,3,0,12,0,0,0,8,1,0,33,0,31
276,1993,12,0,1,7,8,0,0,22,5,0,7,0,0,0,10,0,3,29,0,34
276,1994,1,0,0,4,2,1,0,22,4,0,9,0,0,0,13,0,2,27,0,30
276,1994,2,0,0,1,13,0,0,16,5,0,10,0,0,3,10,0,3,36,3,25
276,1994,3,2,1,8,8,2,0,16,3,0,14,0,0,1,8,4,4,37,3,28
276,1994,4,0,0,3,12,1,0,21,4,0,7,0,0,1,3,2,5,28,1,29
276,1994,5,3,0,5,9,1,0,17,2,0,17,1,1,3,10,2,4,41,7,27
276,1994,6,0,1,4,12,2,0,19,4,0,20,0,0,2,10,1,4,49,2,29
276,1994,7,0,0,17,8,0,0,31,6,0,8,0,0,3,6,0,2,24,3,57
276,1994,8,0,1,14,8,0,0,24,4,0,15,0,0,2,8,1,1,33,2,44
276,1994,9,0,0,12,11,1,0,19,3,0,10,0,0,5,9,2,2,33,5,39
276,1994,10,0,1,6,11,1,0,17,1,0,6,0,0,2,6,0,3,28,2,26
276,1994,11,2,0,7,9,2,0,17,4,0,7,0,0,2,7,1,3,28,4,30
276,1994,12,0,1,8,15,0,0,21,1,0,7,0,0,3,9,0,1,33,3,33
276,1995,1,1,0,8,9,0,0,22,4,0,9,0,2,3,9,1,1,28,6,37
276,1995,2,0,0,2,8,0,0,12,5,0,9,1,1,1,6,2,2,25,2,20
276,1995,3,0,0,11,10,0,0,16,4,0,15,0,0,1,12,0,2,39,1,32
276,1995,4,0,0,9,14,0,0,18,7,0,16,0,1,0,5,1,0,35,1,34
276,1995,5,1,0,15,11,1,0,26,2,0,11,0,0,1,10,1,5,38,2,44
276,1995,6,0,0,4,8,1,0,18,5,2,14,0,0,1,7,2,2,32,3,28
276,1995,7,2,0,12,11,1,0,22,5,0,16,0,0,1,6,3,1,35,3,40
276,1995,8,0,0,10,5,0,0,24,9,0,12,0,0,0,8,1,1,26,0,43
276,1995,9,0,0,8,10,1,0,24,4,0,6,0,0,0,6,0,3,26,0,36
276,1995,10,0,0,14,7,0,0,29,2,0,11,0,1,3,11,1,3,32,4,48
276,1995,11,0,0,9,15,0,0,30,4,0,17,0,0,2,5,0,1,38,2,45
276,1995,12,1,0,6,10,1,0,11,8,0,12,0,1,1,13,2,0,36,3,26
276,1996,1,1,0,5,9,0,0,12,6,0,9,0,0,0,8,2,0,26,1,23
276,1996,2,1,0,7,6,0,0,14,4,0,12,0,0,1,3,1,0,21,2,26
276,1996,3,1,0,6,8,1,0,13,5,0,11,0,1,1,6,2,0,26,3,25
276,1996,4,0,0,5,9,0,0,13,8,0,13,0,0,2,7,0,5,34,2,28
276,1996,5,0,1,5,12,1,0,26,4,0,18,0,1,2,6,5,4,42,3,37
276,1996,6,2,0,11,12,0,0,25,6,0,10,1,0,1,6,0,0,28,3,43
276,1996,7,0,0,15,13,1,0,19,6,0,19,0,0,1,5,1,3,41,1,41
276,1996,8,1,0,9,8,2,0,10,12,0,8,0,0,0,3,0,1,22,1,31
276,1996,9,1,0,21,13,1,0,13,7,0,11,0,0,1,4,0,0,29,2,42
276,1996,10,1,0,11,11,0,0,11,6,0,8,0,0,2,3,1,1,23,3,30
276,1996,11,0,0,4,11,2,0,13,5,0,7,0,0,2,3,1,0,23,2,24
276,1996,12,1,1,6,5,1,0,17,3,0,16,0,0,2,7,0,0,30,3,28
276,1997,1,3,0,3,8,1,0,20,8,0,14,0,1,4,5,0,0,28,8,35
276,1997,2,1,0,2,8,1,0,10,6,0,9,0,0,2,4,0,0,22,3,20
276,1997,3,1,1,3,13,1,0,12,3,0,16,0,0,0,8,2,3,42,1,18
276,1997,4,0,1,4,6,1,0,12,6,0,18,1,1,2,7,1,1,34,3,24
276,1997,5,0,0,7,17,1,0,15,3,0,12,0,0,2,7,1,0,37,2,27
276,1997,6,0,0,5,8,1,0,20,4,0,14,0,0,1,4,2,2,29,1,30
276,1997,7,0,0,14,15,0,0,21,8,1,9,0,0,1,4,2,1,29,2,44
276,1997,8,1,0,14,7,1,0,25,3,0,9,0,0,1,1,0,3,21,2,43
276,1997,9,0,1,12,2,0,0,17,2,0,7,0,2,0,5,2,0,15,2,31
276,1997,10,0,0,14,13,1,0,17,5,0,17,0,0,3,4,1,3,38,3,39
276,1997,11,1,0,8,9,0,0,18,8,0,14,0,0,3,10,0,0,33,4,37
276,1997,12,0,0,8,6,0,0,7,8,0,15,0,0,5,6,2,1,28,5,28
276,1998,1,0,0,2,12,2,0,11,9,0,16,0,0,1,4,2,2,36,1,23
276,1998,2,1,1,5,2,1,0,13,5,0,13,0,0,1,8,3,3,28,2,24
276,1998,3,0,0,5,15,0,0,18,5,0,22,0,0,2,12,6,5,54,2,30
276,1998,4,0,0,3,11,1,0,20,7,0,16,0,0,0,13,3,0,41,0,30
276,1998,5,0,0,8,10,0,0,20,6,0,17,0,0,0,9,5,3,39,0,34
276,1998,6,1,0,8,14,0,0,17,3,0,13,0,0,0,7,2,0,34,1,28
276,1998,7,0,0,11,16,2,0,22,3,0,11,0,2,2,3,2,2,34,4,38
276,1998,8,0,2,4,8,1,0,32,7,0,13,0,1,0,1,0,1,26,1,43
276,1998,9,0,0,8,5,1,0,10,14,0,10,0,0,1,10,2,3,29,1,33
276,1998,10,0,0,5,3,1,0,16,1,0,15,0,2,0,8,5,4,31,2,22
276,1998,11,0,0,4,6,2,0,12,3,0,15,0,2,2,6,2,0,29,4,21
276,1998,12,0,0,2,8,1,0,8,1,0,15,0,0,3,9,6,2,35,3,14
276,1999,1,0,0,1,5,0,0,14,6,0,11,0,0,1,12,5,2,30,1,22
276,1999,2,0,0,8,5,0,0,13,1,0,8,0,0,1,2,4,1,16,1,23
276,1999,3,0,1,3,7,3,0,18,3,0,6,0,0,2,6,3,1,24,2,26
276,1999,4,1,0,4,8,3,0,11,3,0,7,0,0,0,2,2,0,20,1,18
276,1999,5,1,1,3,10,0,0,11,4,0,14,0,1,1,3,0,2,30,3,19
276,1999,6,0,0,11,12,0,0,9,4,0,13,0,0,0,5,0,0,30,0,24
276,1999,7,0,0,10,9,1,0,18,6,0,18,0,1,0,2,0,0,30,1,34
276,1999,8,0,0,5,16,1,0,18,1,0,16,0,0,3,5,0,0,38,3,27
276,1999,9,0,0,5,11,2,0,17,2,0,14,0,0,0,7,2,0,34,0,24
276,1999,10,0,0,1,12,0,0,14,5,0,12,0,0,0,2,1,0,26,0,20
276,1999,11,0,0,4,12,1,0,20,7,0,11,0,0,0,4,3,2,30,0,31
276,1999,12,0,1,6,8,0,0,17,2,0,12,0,0,2,2,1,1,24,2,27
276,2000,1,0,0,3,8,1,0,13,8,0,13,0,0,1,2,0,0,24,1,25
276,2000,2,0,0,5,13,0,0,14,10,0,13,0,0,0,2,1,4,32,0,29
276,2000,3,0,0,1,4,0,0,11,3,0,14,0,1,0,0,1,1,19,1,15
276,2000,4,0,0,4,11,0,0,7,7,0,18,0,0,1,3,0,0,32,1,19
276,2000,5,1,0,10,8,0,0,6,1,0,7,0,0,2,3,1,1,19,3,19
276,2000,6,0,0,6,10,2,0,30,4,0,19,0,0,0,4,1,0,35,0,40
276,2000,7,0,2,16,13,0,0,23,2,0,11,0,2,1,0,2,0,26,3,42
276,2000,8,0,0,5,11,0,0,27,7,0,7,0,1,0,2,0,1,21,1,39
276,2000,9,0,0,4,9,0,0,18,4,0,14,0,0,0,4,1,2,29,0,26
276,2000,10,1,0,3,4,0,0,15,7,0,9,0,0,0,4,2,1,18,1,25
276,2000,11,0,0,5,7,0,0,18,7,0,12,0,0,1,0,0,0,19,1,31
276,2000,12,0,0,3,4,0,0,9,6,0,5,0,0,2,3,1,0,12,2,20
276,2001,1,0,0,1,8,0,0,14,1,0,13,0,0,0,9,1,0,30,0,16
276,2001,2,1,0,4,3,0,0,12,2,0,12,0,0,0,2,0,1,18,1,18
276,2001,3,0,1,1,4,1,0,11,1,0,6,0,0,1,3,0,0,15,1,14
276,2001,4,0,0,2,9,0,0,17,0,0,6,0,0,0,2,0,1,18,0,19
276,2001,5,0,0,7,12,1,0,23,0,0,6,0,0,3,3,1,0,22,3,33
276,2001,6,0,0,6,15,0,0,39,0,1,18,0,0,0,2,0,1,36,1,45
276,2001,7,4,0,3,9,3,0,36,2,0,21,0,0,3,1,3,0,34,7,44
276,2001,8,1,0,5,10,6,0,25,1,0,12,0,0,0,2,0,3,33,1,31
276,2001,9,0,1,1,8,8,0,15,3,0,23,0,1,1,3,0,1,44,2,20
276,2001,10,0,1,9,9,2,0,32,1,0,17,0,0,0,3,1,2,34,0,42
276,2001,11,0,0,4,6,4,0,29,1,0,11,0,0,2,2,1,1,24,2,36
276,2001,12,0,0,3,15,1,0,27,1,0,11,0,0,2,3,0,2,32,2,33
277,1991,1,1,1,15,22,1,0,37,9,0,30,0,1,2,16,4,1,71,4,63
277,1991,2,2,4,18,28,3,0,44,14,0,17,0,1,4,5,3,0,57,7,80
277,1991,3,8,1,17,33,2,0,27,13,0,17,0,1,4,16,3,1,70,13,61
277,1991,4,2,1,11,26,4,0,27,3,0,23,0,0,5,20,4,0,74,7,46
277,1991,5,0,7,14,17,2,0,44,11,0,35,0,1,5,13,3,1,75,6,74
277,1991,6,5,1,21,27,1,0,27,5,2,34,0,1,4,20,5,2,85,12,57
277,1991,7,0,0,8,30,1,0,48,9,0,23,0,1,1,20,1,0,74,2,66
277,1991,8,1,2,12,28,1,0,31,10,0,19,0,1,2,12,2,1,63,4,55
277,1991,9,3,1,17,29,2,0,44,10,0,21,0,2,2,13,2,0,66,7,73
277,1991,10,4,1,20,33,4,0,41,3,0,31,0,1,2,19,5,0,88,7,66
277,1991,11,1,1,23,27,3,0,39,11,0,17,0,1,5,10,2,0,58,7,78
277,1991,12,3,0,19,21,0,0,43,4,1,18,0,3,7,7,0,1,47,14,73
277,1992,1,0,1,25,28,0,0,32,13,0,15,0,1,4,9,3,0,53,5,74
277,1992,2,3,1,16,28,3,0,35,14,1,16,2,0,3,12,4,1,61,7,68
277,1992,3,1,1,26,28,8,0,30,8,3,13,0,0,3,7,4,0,57,7,67
277,1992,4,1,0,22,38,2,0,25,10,0,22,0,0,2,13,2,2,77,3,59
277,1992,5,5,0,21,32,1,0,42,9,0,15,1,0,7,14,2,0,62,12,79
277,1992,6,1,1,27,29,2,0,45,5,0,23,0,1,6,14,2,0,69,8,83
277,1992,7,2,1,31,31,2,0,39,8,0,29,0,1,8,15,3,2,80,11,86
277,1992,8,8,3,33,23,1,0,43,4,0,28,0,0,6,8,1,0,63,14,86
277,1992,9,0,6,26,21,2,0,35,12,0,27,0,1,5,17,4,2,75,6,78
277,1992,10,3,2,37,45,4,0,33,7,0,22,0,0,2,11,4,0,84,5,79
277,1992,11,7,1,20,24,2,0,34,7,0,17,0,0,7,9,5,9,62,14,68
277,1992,12,2,0,12,22,0,0,25,18,0,13,1,2,5,15,1,3,53,9,60
277,1993,1,4,2,19,14,1,0,37,15,2,27,0,0,6,13,4,3,60,12,77
277,1993,2,5,1,10,21,0,0,26,15,0,15,0,0,9,11,5,2,50,14,60
277,1993,3,4,0,23,21,1,0,26,12,0,25,0,0,2,15,3,1,63,6,63
277,1993,4,1,1,28,32,1,0,28,15,0,12,0,0,5,16,0,2,64,6,76
277,1993,5,0,0,19,23,3,0,23,8,0,20,0,0,5,18,2,6,70,5,55
277,1993,6,0,0,20,20,5,0,30,14,0,23,0,3,3,12,2,5,65,6,67
277,1993,7,6,0,21,19,3,0,29,10,0,20,0,0,8,15,2,4,61,14,68
277,1993,8,6,0,22,23,4,0,24,12,0,27,0,0,7,11,0,2,67,13,65
277,1993,9,5,1,27,18,8,0,37,8,0,20,0,1,11,6,3,6,59,17,83
277,1993,10,1,0,20,28,13,0,50,14,0,22,0,2,9,10,10,8,81,12,93
277,1993,11,3,1,14,29,8,0,40,6,0,14,0,0,4,12,3,1,65,7,64
277,1993,12,1,2,13,20,0,0,20,12,0,30,3,0,6,7,5,5,64,7,51
277,1994,1,2,1,7,16,6,0,25,9,1,15,2,0,1,6,4,3,47,4,42
277,1994,2,3,0,16,16,7,0,16,10,0,16,0,0,3,15,4,4,58,6,45
277,1994,3,3,0,16,15,16,0,30,8,0,26,0,0,1,14,3,2,73,4,55
277,1994,4,3,1,10,24,10,0,35,11,0,24,0,1,3,20,4,3,82,7,59
277,1994,5,3,0,20,34,15,0,28,12,0,18,0,0,4,20,4,2,89,7,64
277,1994,6,6,3,37,24,5,0,31,6,0,11,0,0,3,12,2,3,58,9,77
277,1994,7,2,2,31,26,7,0,28,13,0,21,0,1,5,20,1,2,78,8,77
277,1994,8,7,2,31,29,9,0,33,5,1,25,0,1,2,9,1,5,79,11,71
277,1994,9,2,5,20,17,6,0,23,8,0,14,3,0,2,12,5,2,56,4,53
277,1994,10,5,2,15,19,3,0,28,9,0,25,1,0,6,22,6,7,78,11,58
277,1994,11,5,4,16,18,5,0,22,4,0,24,0,1,7,8,5,2,61,13,49
277,1994,12,5,0,12,18,3,0,25,5,1,16,0,0,10,11,3,4,52,16,52
277,1995,1,1,0,12,17,9,0,29,6,0,22,5,0,5,12,0,5,65,6,52
277,1995,2,2,1,9,11,4,0,10,6,0,31,1,0,7,15,2,5,67,9,32
277,1995,3,3,1,21,23,8,0,21,7,0,18,1,2,5,13,9,7,70,10,54
277,1995,4,5,1,15,22,10,0,33,8,0,20,1,0,5,10,2,4,67,10,61
277,1995,5,6,1,29,33,6,0,30,11,0,20,3,0,8,14,2,2,76,14,78
277,1995,6,4,0,18,20,12,0,33,5,1,35,0,1,7,21,3,2,90,13,63
277,1995,7,8,1,31,15,8,0,46,7,1,32,0,0,5,12,4,3,71,14,89
277,1995,8,4,0,33,21,5,0,26,5,1,17,0,1,6,14,2,4,61,12,70
277,1995,9,2,2,18,27,13,0,24,12,0,23,0,1,2,10,1,3,78,5,56
277,1995,10,3,0,37,20,4,0,30,8,2,28,0,0,4,12,4,3,67,9,79
277,1995,11,2,1,15,26,3,0,20,9,1,32,1,0,8,7,6,4,73,11,52
277,1995,12,3,0,10,26,3,0,23,12,0,27,0,0,6,17,5,4,77,9,51
277,1996,1,1,1,15,12,14,0,12,13,0,22,0,0,4,9,1,3,61,5,44
277,1996,2,2,0,5,16,5,0,14,11,0,27,0,0,4,9,2,5,62,6,34
277,1996,3,3,0,6,15,9,0,18,10,0,23,0,3,1,12,4,5,64,7,35
277,1996,4,2,0,14,9,2,0,20,6,0,28,0,0,4,11,1,1,51,6,44
277,1996,5,0,3,7,25,9,0,18,7,0,26,0,0,6,18,1,5,86,6,38
277,1996,6,3,2,17,18,4,0,26,5,0,33,0,1,6,8,2,2,67,10,54
277,1996,7,2,0,11,25,6,0,33,10,0,35,1,2,4,16,0,4,86,8,58
277,1996,8,2,2,14,24,5,0,27,10,1,25,0,2,7,13,3,3,72,12,58
277,1996,9,1,2,6,17,4,0,27,5,0,26,0,0,6,13,4,1,63,7,44
277,1996,10,1,5,23,23,8,0,29,1,0,17,0,0,6,12,3,1,66,7,59
277,1996,11,4,0,18,15,13,0,21,9,0,30,0,0,5,11,3,4,73,9,53
277,1996,12,1,1,22,15,4,0,16,8,0,22,0,0,4,11,2,6,59,5,50
277,1997,1,0,0,14,18,8,0,16,16,0,25,0,0,6,12,9,3,66,6,52
277,1997,2,1,1,14,16,16,0,9,11,0,13,0,1,6,8,7,3,57,8,40
277,1997,3,1,0,15,15,7,0,10,9,0,22,0,0,11,13,3,2,59,12,45
277,1997,4,4,1,7,21,9,0,16,8,0,26,0,2,3,11,1,0,68,9,34
277,1997,5,3,2,14,23,5,0,17,6,0,31,0,0,4,8,3,4,73,7,41
277,1997,6,2,0,7,27,8,0,25,7,0,24,0,1,2,15,2,3,77,5,41
277,1997,7,6,1,9,25,10,0,26,7,2,29,0,0,7,10,0,3,78,15,49
277,1997,8,1,2,20,13,12,0,23,5,1,26,0,0,6,9,2,3,65,8,54
277,1997,9,2,1,17,17,7,0,27,8,0,27,0,0,2,10,1,4,66,4,54
277,1997,10,2,1,11,21,7,0,18,11,0,46,0,0,3,9,9,6,90,5,43
277,1997,11,5,0,11,18,6,0,23,12,0,30,0,2,11,10,5,1,65,18,57
277,1997,12,2,0,17,16,11,0,30,16,0,23,0,0,11,7,1,0,57,13,74
277,1998,1,3,4,9,11,5,0,11,6,0,28,0,3,5,8,1,2,58,11,31
277,1998,2,3,2,15,14,8,0,22,3,1,21,0,1,4,8,1,2,55,9,44
277,1998,3,3,0,11,19,7,0,15,11,0,30,0,0,2,6,2,4,66,5,39
277,1998,4,0,0,14,13,4,0,12,6,1,29,0,0,2,10,0,6,62,3,34
277,1998,5,3,3,27,19,11,0,16,5,0,36,0,0,0,5,3,2,76,3,48
277,1998,6,4,2,10,22,7,0,14,8,0,43,0,2,3,13,1,5,92,9,35
277,1998,7,6,4,12,10,6,0,12,10,0,23,0,3,2,8,3,2,53,11,36
277,1998,8,0,0,17,10,15,0,14,7,0,20,0,1,3,5,0,6,56,4,41
277,1998,9,3,2,12,21,23,0,21,11,0,27,0,1,1,12,1,1,86,5,45
277,1998,10,3,2,13,19,12,0,20,10,0,25,0,0,4,9,3,4,71,7,47
277,1998,11,3,0,10,11,7,0,24,7,0,19,0,2,3,9,2,4,50,8,44
277,1998,12,6,2,9,17,4,0,21,4,0,22,0,1,1,8,4,1,54,8,35
277,1999,1,0,0,17,6,4,0,10,5,0,17,0,0,5,3,1,1,31,5,37
277,1999,2,3,1,16,17,3,0,20,6,0,21,0,0,5,4,0,0,46,8,47
277,1999,3,3,2,9,8,10,1,15,6,0,18,0,0,0,6,3,1,45,3,30
277,1999,4,1,1,8,14,19,0,9,4,0,18,0,0,1,15,1,1,68,2,22
277,1999,5,4,3,10,15,22,0,17,12,0,26,0,0,0,11,3,1,78,4,39
277,1999,6,3,1,14,30,15,0,10,9,0,25,0,1,3,11,2,4,86,7,36
277,1999,7,4,2,9,18,20,0,21,9,0,24,0,0,4,4,0,2,70,8,43
277,1999,8,4,2,8,16,13,0,20,5,0,25,0,0,1,5,0,4,65,5,34
277,1999,9,2,1,12,15,7,0,22,8,0,20,0,0,4,4,5,7,54,6,46
277,1999,10,2,3,15,15,7,0,21,6,0,18,0,1,4,11,2,4,58,7,46
277,1999,11,4,1,17,25,8,0,26,17,0,22,0,0,4,7,3,4,67,8,64
277,1999,12,3,0,20,17,4,0,27,9,0,25,0,0,2,7,1,0,53,5,58
277,2000,1,6,1,5,12,9,0,25,12,0,22,0,1,3,8,0,2,54,10,45
277,2000,2,4,4,6,19,6,0,14,8,0,25,0,0,2,4,5,3,61,6,30
277,2000,3,2,0,9,23,4,0,23,10,1,25,0,2,5,13,3,2,67,10,47
277,2000,4,3,1,3,24,9,0,14,6,0,31,0,0,2,9,0,1,75,5,25
277,2000,5,0,0,9,18,15,0,18,2,0,25,0,0,5,5,0,2,65,5,34
277,2000,6,4,4,14,20,5,0,17,5,0,30,0,0,0,15,1,6,80,4,36
277,2000,7,4,0,15,22,7,0,9,4,0,26,0,0,3,8,0,3,66,7,31
277,2000,8,4,1,9,19,16,0,19,4,0,19,0,0,1,11,0,3,69,5,33
277,2000,9,0,2,16,14,8,0,12,10,0,26,0,0,6,7,2,4,61,6,44
277,2000,10,3,0,10,17,14,0,19,16,1,35,0,0,5,6,0,5,77,9,50
277,2000,11,2,0,13,12,13,0,37,15,0,27,0,0,8,11,0,8,71,10,73
277,2000,12,1,2,10,19,8,0,27,9,1,18,0,2,4,10,2,3,60,8,50
277,2001,1,1,1,7,11,13,0,19,1,0,26,1,1,3,9,0,5,65,5,30
277,2001,2,2,0,9,19,7,0,18,2,0,13,0,0,3,4,2,1,44,5,32
277,2001,3,4,0,5,20,13,0,16,5,0,20,0,0,0,11,0,4,68,4,26
277,2001,4,4,2,8,21,16,0,17,1,2,31,0,0,1,1,0,1,72,7,27
277,2001,5,1,2,5,16,15,0,17,5,0,34,1,0,2,8,2,6,81,3,29
277,2001,6,6,1,8,24,20,0,30,2,0,31,0,0,0,12,2,4,92,6,40
277,2001,7,2,0,10,19,14,0,20,4,0,25,0,0,6,4,0,1,63,8,40
